record_name,start_idx,end_idx,r_peak_count
212,489600,493200,14
212,493200,496800,15
212,496800,500400,15
212,500400,504000,15
212,504000,507600,15
212,507600,511200,15
212,511200,514800,15
212,514800,518400,15
212,518400,522000,14
212,522000,525600,15
212,525600,529200,14
212,529200,532800,13
212,532800,536400,13
212,536400,540000,14
212,540000,543600,15
212,543600,547200,15
212,547200,550800,14
212,550800,554400,15
212,554400,558000,14
212,558000,561600,14
212,561600,565200,15
212,565200,568800,14
212,568800,572400,14
212,572400,576000,14
212,576000,579600,15
212,579600,583200,14
212,583200,586800,14
212,586800,590400,15
212,590400,594000,14
212,594000,597600,14
212,597600,601200,14
212,601200,604800,14
212,604800,608400,15
212,608400,612000,14
212,612000,615600,15
212,615600,619200,15
212,619200,622800,14
212,622800,626400,15
212,626400,630000,15
212,630000,633600,15
212,633600,637200,14
212,637200,640800,14
212,640800,644400,13
212,644400,648000,14
233,0,3600,16
233,3600,7200,17
233,7200,10800,16
233,10800,14400,17
233,14400,18000,17
233,18000,21600,18
233,21600,25200,17
233,25200,28800,17
233,28800,32400,18
233,32400,36000,17
233,36000,39600,17
233,39600,43200,17
233,43200,46800,17
233,46800,50400,17
233,50400,54000,17
233,54000,57600,17
233,57600,61200,17
233,61200,64800,17
233,64800,68400,18
233,68400,72000,17
233,72000,75600,17
233,75600,79200,17
233,79200,82800,17
233,82800,86400,17
233,86400,90000,17
233,90000,93600,17
233,93600,97200,17
233,97200,100800,17
233,100800,104400,17
233,104400,108000,16
233,108000,111600,15
233,111600,115200,17
233,115200,118800,17
233,118800,122400,16
233,122400,126000,15
233,126000,129600,16
233,129600,133200,17
233,133200,136800,17
233,136800,140400,16
233,140400,144000,17
233,144000,147600,17
233,147600,151200,16
233,151200,154800,17
233,154800,158400,17
233,158400,162000,16
233,162000,165600,17
233,165600,169200,16
233,169200,172800,16
233,172800,176400,16
233,176400,180000,15
233,180000,183600,17
233,183600,187200,17
233,187200,190800,16
233,190800,194400,17
233,194400,198000,17
233,198000,201600,17
233,201600,205200,17
233,205200,208800,16
233,208800,212400,16
233,212400,216000,17
233,216000,219600,16
233,219600,223200,16
233,223200,226800,17
233,226800,230400,16
233,230400,234000,17
233,234000,237600,17
233,237600,241200,16
233,241200,244800,17
233,244800,248400,17
233,248400,252000,16
233,252000,255600,16
233,255600,259200,16
233,259200,262800,17
233,262800,266400,16
233,266400,270000,16
233,270000,273600,16
233,273600,277200,17
233,277200,280800,17
233,280800,284400,17
233,284400,288000,17
233,288000,291600,17
233,291600,295200,17
233,295200,298800,17
233,298800,302400,17
233,302400,306000,16
233,306000,309600,16
233,309600,313200,17
233,313200,316800,16
233,316800,320400,16
233,320400,324000,16
233,324000,327600,16
233,327600,331200,17
233,331200,334800,17
233,334800,338400,17
233,338400,342000,17
233,342000,345600,18
233,345600,349200,17
233,349200,352800,16
233,352800,356400,17
233,356400,360000,18
233,360000,363600,16
233,363600,367200,17
233,367200,370800,17
233,370800,374400,17
233,374400,378000,18
233,378000,381600,17
233,381600,385200,16
233,385200,388800,17
233,388800,392400,17
233,392400,396000,17
233,396000,399600,17
233,399600,403200,16
233,403200,406800,17
233,406800,410400,17
233,410400,414000,17
233,414000,417600,17
233,417600,421200,17
233,421200,424800,17
233,424800,428400,17
233,428400,432000,17
233,432000,435600,17
233,435600,439200,15
233,439200,442800,16
233,442800,446400,15
233,446400,450000,16
233,450000,453600,17
233,453600,457200,16
233,457200,460800,16
233,460800,464400,16
233,464400,468000,16
233,468000,471600,17
233,471600,475200,16
233,475200,478800,16
233,478800,482400,17
233,482400,486000,17
233,486000,489600,16
233,489600,493200,17
233,493200,496800,17
233,496800,500400,16
233,500400,504000,16
233,504000,507600,16
233,507600,511200,16
233,511200,514800,16
233,514800,518400,16
233,518400,522000,17
233,522000,525600,17
233,525600,529200,17
233,529200,532800,16
233,532800,536400,16
233,536400,540000,16
233,540000,543600,17
233,543600,547200,16
233,547200,550800,17
233,550800,554400,16
233,554400,558000,16
233,558000,561600,17
233,561600,565200,17
233,565200,568800,16
233,568800,572400,17
233,572400,576000,17
233,576000,579600,17
233,579600,583200,17
233,583200,586800,17
233,586800,590400,16
233,590400,594000,16
233,594000,597600,16
233,597600,601200,16
233,601200,604800,16
233,604800,608400,16
233,608400,612000,16
233,612000,615600,17
233,615600,619200,16
233,619200,622800,16
233,622800,626400,17
233,626400,630000,17
233,630000,633600,17
233,633600,637200,16
233,637200,640800,17
233,640800,644400,16
233,644400,648000,16
100,0,3600,13
100,3600,7200,12
100,7200,10800,12
100,10800,14400,12
100,14400,18000,12
100,18000,21600,12
100,21600,25200,12
100,25200,28800,12
100,28800,32400,12
100,32400,36000,12
100,36000,39600,12
100,39600,43200,12
100,43200,46800,13
100,46800,50400,12
100,50400,54000,13
100,54000,57600,12
100,57600,61200,12
100,61200,64800,12
100,64800,68400,13
100,68400,72000,12
100,72000,75600,12
100,75600,79200,12
100,79200,82800,12
100,82800,86400,12
100,86400,90000,13
100,90000,93600,12
100,93600,97200,12
100,97200,100800,13
100,100800,104400,12
100,104400,108000,12
100,108000,111600,13
100,111600,115200,12
100,115200,118800,13
100,118800,122400,12
100,122400,126000,13
100,126000,129600,13
100,129600,133200,14
100,133200,136800,13
100,136800,140400,13
100,140400,144000,13
100,144000,147600,13
100,147600,151200,13
100,151200,154800,13
100,154800,158400,13
100,158400,162000,14
100,162000,165600,13
100,165600,169200,13
100,169200,172800,13
100,172800,176400,12
100,176400,180000,13
100,180000,183600,13
100,183600,187200,12
100,187200,190800,12
100,190800,194400,12
100,194400,198000,13
100,198000,201600,13
100,201600,205200,13
100,205200,208800,12
100,208800,212400,12
100,212400,216000,13
100,216000,219600,13
100,219600,223200,12
100,223200,226800,12
100,226800,230400,13
100,230400,234000,13
100,234000,237600,13
100,237600,241200,13
100,241200,244800,14
100,244800,248400,13
100,248400,252000,13
100,252000,255600,12
100,255600,259200,13
100,259200,262800,14
100,262800,266400,12
100,266400,270000,13
100,270000,273600,12
100,273600,277200,13
100,277200,280800,12
100,280800,284400,12
100,284400,288000,13
100,288000,291600,12
100,291600,295200,13
100,295200,298800,12
100,298800,302400,13
100,302400,306000,12
100,306000,309600,12
100,309600,313200,13
100,313200,316800,12
100,316800,320400,12
100,320400,324000,12
100,324000,327600,13
100,327600,331200,12
100,331200,334800,12
100,334800,338400,12
100,338400,342000,12
100,342000,345600,12
100,345600,349200,12
100,349200,352800,12
100,352800,356400,12
100,356400,360000,13
100,360000,363600,12
100,363600,367200,12
100,367200,370800,12
100,370800,374400,13
100,374400,378000,12
100,378000,381600,12
100,381600,385200,12
100,385200,388800,12
100,388800,392400,12
100,392400,396000,13
100,396000,399600,12
100,399600,403200,12
100,403200,406800,12
100,406800,410400,12
100,410400,414000,13
100,414000,417600,12
100,417600,421200,13
100,421200,424800,12
100,424800,428400,12
100,428400,432000,12
100,432000,435600,12
100,435600,439200,13
100,439200,442800,12
100,442800,446400,12
100,446400,450000,12
100,450000,453600,13
100,453600,457200,12
100,457200,460800,12
100,460800,464400,13
100,464400,468000,12
100,468000,471600,12
100,471600,475200,12
100,475200,478800,13
100,478800,482400,12
100,482400,486000,13
100,486000,489600,12
100,489600,493200,12
100,493200,496800,13
100,496800,500400,12
100,500400,504000,12
100,504000,507600,13
100,507600,511200,12
100,511200,514800,12
100,514800,518400,12
100,518400,522000,12
100,522000,525600,12
100,525600,529200,12
100,529200,532800,12
100,532800,536400,12
100,536400,540000,12
100,540000,543600,12
100,543600,547200,13
100,547200,550800,12
100,550800,554400,12
100,554400,558000,13
100,558000,561600,12
100,561600,565200,13
100,565200,568800,12
100,568800,572400,12
100,572400,576000,12
100,576000,579600,12
100,579600,583200,12
100,583200,586800,14
100,586800,590400,13
100,590400,594000,13
100,594000,597600,12
100,597600,601200,14
100,601200,604800,13
100,604800,608400,13
100,608400,612000,13
100,612000,615600,12
100,615600,619200,13
100,619200,622800,12
100,622800,626400,12
100,626400,630000,12
100,630000,633600,13
100,633600,637200,13
100,637200,640800,12
100,640800,644400,13
100,644400,648000,14
210,0,3600,15
210,3600,7200,15
210,7200,10800,14
210,10800,14400,14
210,14400,18000,14
210,18000,21600,15
210,21600,25200,14
210,25200,28800,14
210,28800,32400,15
210,32400,36000,15
210,36000,39600,15
210,39600,43200,15
210,43200,46800,15
210,46800,50400,14
210,50400,54000,14
210,54000,57600,13
210,57600,61200,14
210,61200,64800,14
210,64800,68400,14
210,68400,72000,15
210,72000,75600,14
210,75600,79200,15
210,79200,82800,15
210,82800,86400,15
210,86400,90000,14
210,90000,93600,13
210,93600,97200,13
210,97200,100800,14
210,100800,104400,14
210,104400,108000,15
210,108000,111600,15
210,111600,115200,15
210,115200,118800,15
210,118800,122400,14
210,122400,126000,14
210,126000,129600,15
210,129600,133200,13
210,133200,136800,14
210,136800,140400,14
210,140400,144000,14
210,144000,147600,15
210,147600,151200,14
210,151200,154800,14
210,154800,158400,14
210,158400,162000,14
210,162000,165600,14
210,165600,169200,14
210,169200,172800,14
210,172800,176400,13
210,176400,180000,14
210,180000,183600,14
210,183600,187200,14
210,187200,190800,14
210,190800,194400,14
210,194400,198000,13
210,198000,201600,15
210,201600,205200,15
210,205200,208800,14
210,208800,212400,14
210,212400,216000,13
210,216000,219600,15
210,219600,223200,14
210,223200,226800,13
210,226800,230400,14
210,230400,234000,16
210,234000,237600,13
210,237600,241200,14
210,241200,244800,14
210,244800,248400,14
210,248400,252000,13
210,252000,255600,14
210,255600,259200,15
210,259200,262800,15
210,262800,266400,14
210,266400,270000,14
210,270000,273600,15
210,273600,277200,14
210,277200,280800,16
210,280800,284400,14
210,284400,288000,15
210,288000,291600,15
210,291600,295200,14
210,295200,298800,15
210,298800,302400,14
210,302400,306000,15
210,306000,309600,15
210,309600,313200,14
210,313200,316800,14
210,316800,320400,15
210,320400,324000,14
210,324000,327600,15
210,327600,331200,15
210,331200,334800,14
210,334800,338400,13
210,338400,342000,15
210,342000,345600,15
210,345600,349200,17
210,349200,352800,14
210,352800,356400,15
210,356400,360000,14
210,360000,363600,13
210,363600,367200,15
210,367200,370800,15
210,370800,374400,14
210,374400,378000,14
210,378000,381600,15
210,381600,385200,15
210,385200,388800,13
210,388800,392400,16
210,392400,396000,14
210,396000,399600,15
210,399600,403200,13
210,403200,406800,14
210,406800,410400,13
210,410400,414000,14
210,414000,417600,14
210,417600,421200,14
210,421200,424800,13
210,424800,428400,15
210,428400,432000,14
210,432000,435600,13
210,435600,439200,15
210,439200,442800,15
210,442800,446400,14
210,446400,450000,14
210,450000,453600,14
210,453600,457200,14
210,457200,460800,16
210,460800,464400,13
210,464400,468000,14
210,468000,471600,15
210,471600,475200,14
210,475200,478800,14
210,478800,482400,15
210,482400,486000,13
210,486000,489600,14
210,489600,493200,13
210,493200,496800,14
210,496800,500400,15
210,500400,504000,15
210,504000,507600,15
210,507600,511200,14
210,511200,514800,15
210,514800,518400,15
210,518400,522000,14
210,522000,525600,14
210,525600,529200,14
210,529200,532800,15
210,532800,536400,14
210,536400,540000,14
210,540000,543600,14
210,543600,547200,13
210,547200,550800,15
210,550800,554400,13
210,554400,558000,13
210,558000,561600,14
210,561600,565200,15
210,565200,568800,14
210,568800,572400,13
210,572400,576000,13
210,576000,579600,15
210,579600,583200,14
210,583200,586800,14
210,586800,590400,15
210,590400,594000,14
210,594000,597600,13
210,597600,601200,16
210,601200,604800,15
210,604800,608400,14
210,608400,612000,14
210,612000,615600,15
210,615600,619200,14
210,619200,622800,15
210,622800,626400,14
210,626400,630000,14
210,630000,633600,14
210,633600,637200,11
210,637200,640800,15
210,640800,644400,14
210,644400,648000,15
209,0,3600,15
209,3600,7200,15
209,7200,10800,15
209,10800,14400,15
209,14400,18000,15
209,18000,21600,16
209,21600,25200,16
209,25200,28800,16
209,28800,32400,16
209,32400,36000,15
209,36000,39600,16
209,39600,43200,16
209,43200,46800,15
209,46800,50400,15
209,50400,54000,16
209,54000,57600,16
209,57600,61200,16
209,61200,64800,16
209,64800,68400,15
209,68400,72000,16
209,72000,75600,16
209,75600,79200,15
209,79200,82800,16
209,82800,86400,16
209,86400,90000,16
209,90000,93600,17
209,93600,97200,18
209,97200,100800,18
209,100800,104400,18
209,104400,108000,19
209,108000,111600,18
209,111600,115200,18
209,115200,118800,18
209,118800,122400,18
209,122400,126000,18
209,126000,129600,18
209,129600,133200,18
209,133200,136800,18
209,136800,140400,18
209,140400,144000,18
209,144000,147600,17
209,147600,151200,17
209,151200,154800,23
209,154800,158400,17
209,158400,162000,16
209,162000,165600,15
209,165600,169200,16
209,169200,172800,15
209,172800,176400,16
209,176400,180000,15
209,180000,183600,16
209,183600,187200,15
209,187200,190800,15
209,190800,194400,16
209,194400,198000,15
209,198000,201600,20
209,201600,205200,26
209,205200,208800,26
209,208800,212400,19
209,212400,216000,17
209,216000,219600,26
209,219600,223200,27
209,223200,226800,17
209,226800,230400,15
209,230400,234000,16
209,234000,237600,16
209,237600,241200,16
209,241200,244800,16
209,244800,248400,16
209,248400,252000,16
209,252000,255600,16
209,255600,259200,17
209,259200,262800,15
209,262800,266400,22
209,266400,270000,26
209,270000,273600,17
209,273600,277200,17
209,277200,280800,17
209,280800,284400,15
209,284400,288000,23
209,288000,291600,18
209,291600,295200,16
209,295200,298800,15
209,298800,302400,15
209,302400,306000,16
209,306000,309600,16
209,309600,313200,21
209,313200,316800,16
209,316800,320400,16
209,320400,324000,16
209,324000,327600,16
209,327600,331200,16
209,331200,334800,16
209,334800,338400,15
209,338400,342000,16
209,342000,345600,16
209,345600,349200,15
209,349200,352800,15
209,352800,356400,16
209,356400,360000,15
209,360000,363600,15
209,363600,367200,16
209,367200,370800,15
209,370800,374400,15
209,374400,378000,16
209,378000,381600,15
209,381600,385200,15
209,385200,388800,16
209,388800,392400,16
209,392400,396000,15
209,396000,399600,16
209,399600,403200,15
209,403200,406800,15
209,406800,410400,16
209,410400,414000,16
209,414000,417600,16
209,417600,421200,16
209,421200,424800,15
209,424800,428400,16
209,428400,432000,16
209,432000,435600,16
209,435600,439200,15
209,439200,442800,15
209,442800,446400,16
209,446400,450000,16
209,450000,453600,17
209,453600,457200,15
209,457200,460800,16
209,460800,464400,17
209,464400,468000,15
209,468000,471600,16
209,471600,475200,16
209,475200,478800,15
209,478800,482400,16
209,482400,486000,16
209,486000,489600,15
209,489600,493200,16
209,493200,496800,15
209,496800,500400,16
209,500400,504000,16
209,504000,507600,16
209,507600,511200,16
209,511200,514800,15
209,514800,518400,16
209,518400,522000,15
209,522000,525600,15
209,525600,529200,16
209,529200,532800,16
209,532800,536400,16
209,536400,540000,15
209,540000,543600,15
209,543600,547200,16
209,547200,550800,16
209,550800,554400,17
209,554400,558000,16
209,558000,561600,16
209,561600,565200,15
209,565200,568800,16
209,568800,572400,16
209,572400,576000,15
209,576000,579600,16
209,579600,583200,17
209,583200,586800,16
209,586800,590400,16
209,590400,594000,17
209,594000,597600,16
209,597600,601200,17
209,601200,604800,17
209,604800,608400,16
209,608400,612000,17
209,612000,615600,16
209,615600,619200,19
209,619200,622800,18
209,622800,626400,16
209,626400,630000,15
209,630000,633600,17
209,633600,637200,15
209,637200,640800,15
209,640800,644400,15
209,644400,648000,16
105,0,3600,14
105,3600,7200,13
105,7200,10800,13
105,10800,14400,14
105,14400,18000,14
105,18000,21600,14
105,21600,25200,14
105,25200,28800,13
105,28800,32400,13
105,32400,36000,14
105,36000,39600,14
105,39600,43200,14
105,43200,46800,14
105,46800,50400,13
105,50400,54000,13
105,54000,57600,14
105,57600,61200,13
105,61200,64800,14
105,64800,68400,14
105,68400,72000,14
105,72000,75600,14
105,75600,79200,14
105,79200,82800,14
105,82800,86400,14
105,86400,90000,14
105,90000,93600,14
105,93600,97200,13
105,97200,100800,13
105,100800,104400,14
105,104400,108000,14
105,108000,111600,13
105,111600,115200,14
105,115200,118800,14
105,118800,122400,14
105,122400,126000,14
105,126000,129600,13
105,129600,133200,13
105,133200,136800,13
105,136800,140400,14
105,140400,144000,14
105,144000,147600,14
105,147600,151200,13
105,151200,154800,13
105,154800,158400,13
105,158400,162000,13
105,162000,165600,14
105,165600,169200,14
105,169200,172800,14
105,172800,176400,14
105,176400,180000,15
105,180000,183600,14
105,183600,187200,13
105,187200,190800,13
105,190800,194400,13
105,194400,198000,14
105,198000,201600,14
105,201600,205200,14
105,205200,208800,14
105,208800,212400,13
105,212400,216000,14
105,216000,219600,14
105,219600,223200,13
105,223200,226800,13
105,226800,230400,15
105,230400,234000,14
105,234000,237600,13
105,237600,241200,14
105,241200,244800,14
105,244800,248400,14
105,248400,252000,14
105,252000,255600,14
105,255600,259200,13
105,259200,262800,14
105,262800,266400,13
105,266400,270000,13
105,270000,273600,14
105,273600,277200,13
105,277200,280800,13
105,280800,284400,14
105,284400,288000,14
105,288000,291600,14
105,291600,295200,14
105,295200,298800,14
105,298800,302400,14
105,302400,306000,14
105,306000,309600,14
105,309600,313200,14
105,313200,316800,14
105,316800,320400,14
105,320400,324000,14
105,324000,327600,14
105,327600,331200,14
105,331200,334800,13
105,334800,338400,13
105,338400,342000,13
105,342000,345600,14
105,345600,349200,13
105,349200,352800,13
105,352800,356400,14
105,356400,360000,13
105,360000,363600,13
105,363600,367200,14
105,367200,370800,15
105,370800,374400,15
105,374400,378000,14
105,378000,381600,14
105,381600,385200,15
105,385200,388800,14
105,388800,392400,14
105,392400,396000,14
105,396000,399600,14
105,399600,403200,14
105,403200,406800,14
105,406800,410400,14
105,410400,414000,15
105,414000,417600,13
105,417600,421200,14
105,421200,424800,14
105,424800,428400,14
105,428400,432000,15
105,432000,435600,18
105,435600,439200,18
105,439200,442800,17
105,442800,446400,18
105,446400,450000,18
105,450000,453600,16
105,453600,457200,17
105,457200,460800,16
105,460800,464400,16
105,464400,468000,15
105,468000,471600,17
105,471600,475200,16
105,475200,478800,22
105,478800,482400,17
105,482400,486000,15
105,486000,489600,15
105,489600,493200,15
105,493200,496800,15
105,496800,500400,15
105,500400,504000,15
105,504000,507600,15
105,507600,511200,15
105,511200,514800,15
105,514800,518400,16
105,518400,522000,15
105,522000,525600,15
105,525600,529200,14
105,529200,532800,14
105,532800,536400,15
105,536400,540000,15
105,540000,543600,15
105,543600,547200,14
105,547200,550800,14
105,550800,554400,15
105,554400,558000,15
105,558000,561600,14
105,561600,565200,14
105,565200,568800,14
105,568800,572400,14
105,572400,576000,14
105,576000,579600,14
105,579600,583200,14
105,583200,586800,15
105,586800,590400,14
105,590400,594000,14
105,594000,597600,17
105,597600,601200,16
105,601200,604800,14
105,604800,608400,14
105,608400,612000,17
105,612000,615600,14
105,615600,619200,16
105,619200,622800,14
105,622800,626400,15
105,626400,630000,14
105,630000,633600,15
105,633600,637200,14
105,637200,640800,14
105,640800,644400,14
105,644400,648000,14
112,0,3600,14
112,3600,7200,14
112,7200,10800,14
112,10800,14400,14
112,14400,18000,14
112,18000,21600,13
112,21600,25200,14
112,25200,28800,14
112,28800,32400,14
112,32400,36000,14
112,36000,39600,14
112,39600,43200,14
112,43200,46800,14
112,46800,50400,13
112,50400,54000,14
112,54000,57600,14
112,57600,61200,14
112,61200,64800,14
112,64800,68400,13
112,68400,72000,13
112,72000,75600,13
112,75600,79200,14
112,79200,82800,14
112,82800,86400,14
112,86400,90000,14
112,90000,93600,14
112,93600,97200,15
112,97200,100800,14
112,100800,104400,14
112,104400,108000,14
112,108000,111600,15
112,111600,115200,14
112,115200,118800,14
112,118800,122400,14
112,122400,126000,14
112,126000,129600,14
112,129600,133200,14
112,133200,136800,14
112,136800,140400,14
112,140400,144000,14
112,144000,147600,14
112,147600,151200,13
112,151200,154800,13
112,154800,158400,14
112,158400,162000,14
112,162000,165600,14
112,165600,169200,14
112,169200,172800,14
112,172800,176400,14
112,176400,180000,14
112,180000,183600,14
112,183600,187200,14
112,187200,190800,13
112,190800,194400,13
112,194400,198000,14
112,198000,201600,14
112,201600,205200,14
112,205200,208800,14
112,208800,212400,15
112,212400,216000,14
112,216000,219600,14
112,219600,223200,14
112,223200,226800,14
112,226800,230400,14
112,230400,234000,14
112,234000,237600,14
112,237600,241200,14
112,241200,244800,14
112,244800,248400,14
112,248400,252000,14
112,252000,255600,12
112,255600,259200,14
112,259200,262800,14
112,262800,266400,15
112,266400,270000,14
112,270000,273600,14
112,273600,277200,14
112,277200,280800,14
112,280800,284400,15
112,284400,288000,14
112,288000,291600,15
112,291600,295200,15
112,295200,298800,15
112,298800,302400,15
112,302400,306000,15
112,306000,309600,14
112,309600,313200,14
112,313200,316800,14
112,316800,320400,14
112,320400,324000,14
112,324000,327600,14
112,327600,331200,14
112,331200,334800,14
112,334800,338400,14
112,338400,342000,14
112,342000,345600,13
112,345600,349200,14
112,349200,352800,14
112,352800,356400,14
112,356400,360000,14
112,360000,363600,14
112,363600,367200,14
112,367200,370800,14
112,370800,374400,14
112,374400,378000,14
112,378000,381600,14
112,381600,385200,14
112,385200,388800,13
112,388800,392400,14
112,392400,396000,14
112,396000,399600,15
112,399600,403200,14
112,403200,406800,13
112,406800,410400,13
112,410400,414000,14
112,414000,417600,14
112,417600,421200,14
112,421200,424800,14
112,424800,428400,13
112,428400,432000,13
112,432000,435600,14
112,435600,439200,13
112,439200,442800,13
112,442800,446400,13
112,446400,450000,14
112,450000,453600,13
112,453600,457200,13
112,457200,460800,13
112,460800,464400,13
112,464400,468000,14
112,468000,471600,14
112,471600,475200,13
112,475200,478800,14
112,478800,482400,13
112,482400,486000,13
112,486000,489600,14
112,489600,493200,14
112,493200,496800,13
112,496800,500400,13
112,500400,504000,13
112,504000,507600,14
112,507600,511200,13
112,511200,514800,14
112,514800,518400,14
112,518400,522000,13
112,522000,525600,13
112,525600,529200,14
112,529200,532800,13
112,532800,536400,14
112,536400,540000,13
112,540000,543600,13
112,543600,547200,13
112,547200,550800,13
112,550800,554400,13
112,554400,558000,13
112,558000,561600,14
112,561600,565200,13
112,565200,568800,13
112,568800,572400,13
112,572400,576000,13
112,576000,579600,14
112,579600,583200,14
112,583200,586800,14
112,586800,590400,14
112,590400,594000,13
112,594000,597600,13
112,597600,601200,14
112,601200,604800,14
112,604800,608400,14
112,608400,612000,14
112,612000,615600,13
112,615600,619200,13
112,619200,622800,13
112,622800,626400,13
112,626400,630000,13
112,630000,633600,13
112,633600,637200,14
112,637200,640800,14
112,640800,644400,13
112,644400,648000,13
214,0,3600,11
214,3600,7200,13
214,7200,10800,13
214,10800,14400,12
214,14400,18000,12
214,18000,21600,13
214,21600,25200,12
214,25200,28800,13
214,28800,32400,14
214,32400,36000,13
214,36000,39600,13
214,39600,43200,12
214,43200,46800,12
214,46800,50400,13
214,50400,54000,13
214,54000,57600,12
214,57600,61200,12
214,61200,64800,12
214,64800,68400,12
214,68400,72000,13
214,72000,75600,13
214,75600,79200,9
214,79200,82800,13
214,82800,86400,13
214,86400,90000,11
214,90000,93600,13
214,93600,97200,11
214,97200,100800,11
214,100800,104400,12
214,104400,108000,11
214,108000,111600,13
214,111600,115200,10
214,115200,118800,13
214,118800,122400,12
214,122400,126000,13
214,126000,129600,13
214,129600,133200,12
214,133200,136800,12
214,136800,140400,13
214,140400,144000,11
214,144000,147600,13
214,147600,151200,11
214,151200,154800,11
214,154800,158400,13
214,158400,162000,12
214,162000,165600,12
214,165600,169200,13
214,169200,172800,13
214,172800,176400,11
214,176400,180000,11
214,180000,183600,12
214,183600,187200,13
214,187200,190800,13
214,190800,194400,13
214,194400,198000,13
214,198000,201600,14
214,201600,205200,13
214,205200,208800,13
214,208800,212400,14
214,212400,216000,12
214,216000,219600,12
214,219600,223200,13
214,223200,226800,12
214,226800,230400,11
214,230400,234000,12
214,234000,237600,13
214,237600,241200,12
214,241200,244800,12
214,244800,248400,11
214,248400,252000,12
214,252000,255600,12
214,255600,259200,13
214,259200,262800,12
214,262800,266400,13
214,266400,270000,12
214,270000,273600,11
214,273600,277200,13
214,277200,280800,13
214,280800,284400,11
214,284400,288000,12
214,288000,291600,12
214,291600,295200,13
214,295200,298800,12
214,298800,302400,12
214,302400,306000,13
214,306000,309600,12
214,309600,313200,12
214,313200,316800,12
214,316800,320400,13
214,320400,324000,12
214,324000,327600,10
214,327600,331200,12
214,331200,334800,13
214,334800,338400,11
214,338400,342000,11
214,342000,345600,12
214,345600,349200,13
214,349200,352800,12
214,352800,356400,12
214,356400,360000,13
214,360000,363600,12
214,363600,367200,12
214,367200,370800,12
214,370800,374400,13
214,374400,378000,11
214,378000,381600,12
214,381600,385200,12
214,385200,388800,13
214,388800,392400,14
214,392400,396000,12
214,396000,399600,12
214,399600,403200,13
214,403200,406800,12
214,406800,410400,11
214,410400,414000,11
214,414000,417600,13
214,417600,421200,12
214,421200,424800,13
214,424800,428400,14
214,428400,432000,12
214,432000,435600,11
214,435600,439200,11
214,439200,442800,11
214,442800,446400,12
214,446400,450000,13
214,450000,453600,12
214,453600,457200,14
214,457200,460800,13
214,460800,464400,12
214,464400,468000,12
214,468000,471600,13
214,471600,475200,13
214,475200,478800,12
214,478800,482400,11
214,482400,486000,11
214,486000,489600,11
214,489600,493200,12
214,493200,496800,11
214,496800,500400,12
214,500400,504000,14
214,504000,507600,12
214,507600,511200,11
214,511200,514800,13
214,514800,518400,14
214,518400,522000,12
214,522000,525600,12
214,525600,529200,13
214,529200,532800,12
214,532800,536400,13
214,536400,540000,12
214,540000,543600,13
214,543600,547200,13
214,547200,550800,12
214,550800,554400,11
214,554400,558000,11
214,558000,561600,13
214,561600,565200,14
214,565200,568800,13
214,568800,572400,13
214,572400,576000,12
214,576000,579600,12
214,579600,583200,12
214,583200,586800,11
214,586800,590400,12
214,590400,594000,12
214,594000,597600,12
214,597600,601200,12
214,601200,604800,13
214,604800,608400,13
214,608400,612000,13
214,612000,615600,14
214,615600,619200,14
214,619200,622800,12
214,622800,626400,13
214,626400,630000,12
214,630000,633600,12
214,633600,637200,13
214,637200,640800,13
214,640800,644400,12
214,644400,648000,13
101,0,3600,11
101,3600,7200,11
101,7200,10800,11
101,10800,14400,13
101,14400,18000,12
101,18000,21600,12
101,21600,25200,11
101,25200,28800,11
101,28800,32400,12
101,32400,36000,12
101,36000,39600,11
101,39600,43200,12
101,43200,46800,13
101,46800,50400,12
101,50400,54000,13
101,54000,57600,12
101,57600,61200,11
101,61200,64800,12
101,64800,68400,11
101,68400,72000,11
101,72000,75600,11
101,75600,79200,11
101,79200,82800,11
101,82800,86400,11
101,86400,90000,10
101,90000,93600,11
101,93600,97200,10
101,97200,100800,11
101,100800,104400,10
101,104400,108000,11
101,108000,111600,10
101,111600,115200,11
101,115200,118800,10
101,118800,122400,11
101,122400,126000,10
101,126000,129600,10
101,129600,133200,11
101,133200,136800,11
101,136800,140400,9
101,140400,144000,9
101,144000,147600,10
101,147600,151200,10
101,151200,154800,10
101,154800,158400,10
101,158400,162000,9
101,162000,165600,10
101,165600,169200,10
101,169200,172800,10
101,172800,176400,10
101,176400,180000,10
101,180000,183600,10
101,183600,187200,10
101,187200,190800,10
101,190800,194400,11
101,194400,198000,10
101,198000,201600,11
101,201600,205200,10
101,205200,208800,10
101,208800,212400,10
101,212400,216000,10
101,216000,219600,10
101,219600,223200,10
101,223200,226800,10
101,226800,230400,10
101,230400,234000,10
101,234000,237600,9
101,237600,241200,10
101,241200,244800,10
101,244800,248400,10
101,248400,252000,10
101,252000,255600,10
101,255600,259200,9
101,259200,262800,10
101,262800,266400,10
101,266400,270000,10
101,270000,273600,10
101,273600,277200,10
101,277200,280800,10
101,280800,284400,9
101,284400,288000,9
101,288000,291600,9
101,291600,295200,10
101,295200,298800,9
101,298800,302400,11
101,302400,306000,9
101,306000,309600,10
101,309600,313200,9
101,313200,316800,10
101,316800,320400,10
101,320400,324000,9
101,324000,327600,11
101,327600,331200,10
101,331200,334800,10
101,334800,338400,11
